"GEO_ID","NAME","B19001_001E","B19001_001M","B19001_002E","B19001_002M","B19001_003E","B19001_003M","B19001_004E","B19001_004M","B19001_005E","B19001_005M","B19001_006E","B19001_006M","B19001_007E","B19001_007M","B19001_008E","B19001_008M","B19001_009E","B19001_009M","B19001_010E","B19001_010M","B19001_011E","B19001_011M","B19001_012E","B19001_012M","B19001_013E","B19001_013M","B19001_014E","B19001_014M","B19001_015E","B19001_015M","B19001_016E","B19001_016M","B19001_017E","B19001_017M"
"1500000US170311503001","Block Group 1, Census Tract 1503, Cook County, Illinois","516","108","27","31","14","24","52","50","56","45","0","11","10","17","0","11","28","30","0","11","68","53","16","26","103","82","67","48","29","43","46","59","0","11"
"1500000US170311503002","Block Group 2, Census Tract 1503, Cook County, Illinois","478","94","65","41","34","55","13","21","63","67","0","11","0","11","13","22","10","17","48","58","43","41","94","82","40","57","24","33","20","29","0","11","11","18"
"1500000US170311503003","Block Group 3, Census Tract 1503, Cook County, Illinois","228","75","26","29","0","11","0","11","14","22","0","11","19","25","13","22","0","11","0","11","46","61","24","27","35","40","0","11","0","11","51","58","0","11"
"1500000US170311503004","Block Group 4, Census Tract 1503, Cook County, Illinois","348","91","14","21","0","11","13","21","31","35","0","11","15","23","0","11","0","11","36","39","14","21","12","19","97","52","51","64","29","34","26","33","10","18"
"1500000US170311503005","Block Group 5, Census Tract 1503, Cook County, Illinois","283","70","15","24","0","11","0","11","0","11","13","20","0","11","0","11","30","50","13","22","25","30","94","64","0","11","62","50","0","11","31","39","0","11"
"1500000US170311503006","Block Group 6, Census Tract 1503, Cook County, Illinois","437","113","62","61","28","44","15","22","34","56","33","53","0","11","0","11","13","21","0","11","43","48","61","45","86","58","28","43","34","41","0","11","0","11"
"1500000US170311503007","Block Group 7, Census Tract 1503, Cook County, Illinois","559","140","0","11","42","36","80","73","26","30","0","11","69","79","0","11","35","53","90","70","0","11","79","78","57","53","33","52","22","32","14","23","12","19"
"1500000US170311504011","Block Group 1, Census Tract 1504.01, Cook County, Illinois","454","108","45","59","7","13","48","45","6","11","23","26","0","11","8","13","15","23","17","20","39","46","79","62","84","74","39","34","34","39","0","11","10","16"
"1500000US170311504012","Block Group 2, Census Tract 1504.01, Cook County, Illinois","596","120","86","79","8","14","30","30","68","55","19","22","13","22","0","11","0","11","66","55","6","11","63","70","97","84","52","53","35","36","53","47","0","11"
"1500000US170311504013","Block Group 3, Census Tract 1504.01, Cook County, Illinois","491","98","25","27","9","15","51","50","64","66","27","30","37","29","14","23","25","23","10","16","0","11","0","11","144","72","18","22","0","11","45","39","22","31"
"1500000US170311504014","Block Group 4, Census Tract 1504.01, Cook County, Illinois","278","83","0","11","71","57","8","13","0","11","24","27","14","22","34","39","43","50","0","11","19","20","23","27","25","30","10","18","0","11","0","11","7","11"
"1500000US170311504021","Block Group 1, Census Tract 1504.02, Cook County, Illinois","235","73","43","56","9","14","10","16","22","25","11","18","0","11","0","11","0","11","20","31","13","17","10","13","57","45","13","21","0","11","27","31","0","11"
"1500000US170311504022","Block Group 2, Census Tract 1504.02, Cook County, Illinois","345","141","40","42","46","55","0","11","0","11","43","53","2","6","38","56","13","19","8","15","46","61","18","22","16","25","34","37","41","40","0","11","0","11"
"1500000US170311504023","Block Group 3, Census Tract 1504.02, Cook County, Illinois","677","128","34","57","17","21","40","37","28","29","17","28","55","46","37","38","0","11","37","42","38","46","143","92","59","50","80","59","25","23","67","53","0","11"
"1500000US170311505011","Block Group 1, Census Tract 1505.01, Cook County, Illinois","460","101","57","38","8","13","38","29","9","13","30","24","51","62","15","24","29","33","16","27","29","41","76","43","15","18","42","52","36","36","0","11","9","14"
"1500000US170311505012","Block Group 2, Census Tract 1505.01, Cook County, Illinois","330","79","0","11","9","13","14","16","7","12","17","20","21","31","21","32","0","11","0","11","8","14","101","62","20","29","46","41","47","47","19","25","0","11"
"1500000US170311505013","Block Group 3, Census Tract 1505.01, Cook County, Illinois","486","113","0","11","6","13","20","33","0","11","24","32","23","37","7","13","29","45","0","11","0","11","2","6","99","57","140","84","97","79","39","45","0","11"
"1500000US170311505021","Block Group 1, Census Tract 1505.02, Cook County, Illinois","505","113","21","35","13","14","28","28","16","25","0","11","68","42","42","56","7","11","43","44","50","39","53","42","20","26","86","72","0","11","34","38","24","38"
"1500000US170311505022","Block Group 2, Census Tract 1505.02, Cook County, Illinois","374","118","14","18","7","15","18","20","0","11","51","53","38","49","39","41","19","20","66","58","24","31","35","56","13","26","50","64","0","11","0","11","0","11"
"1500000US170311505023","Block Group 3, Census Tract 1505.02, Cook County, Illinois","667","132","75","78","0","11","0","11","15","24","53","67","71","66","55","68","53","57","70","72","0","11","97","71","86","62","11","17","34","36","38","60","9","17"
"1500000US170311506001","Block Group 1, Census Tract 1506, Cook County, Illinois","408","99","0","11","77","59","38","39","17","19","0","11","7","11","14","21","27","43","0","11","66","60","72","63","61","37","21","23","8","12","0","11","0","11"
"1500000US170311506002","Block Group 2, Census Tract 1506, Cook County, Illinois","250","69","26","38","32","40","0","11","0","11","9","15","16","18","0","11","14","21","27","33","11","16","25","21","68","37","22","24","0","11","0","11","0","11"
"1500000US170311506003","Block Group 3, Census Tract 1506, Cook County, Illinois","378","84","0","11","0","11","11","16","7","12","5","8","35","31","12","14","41","47","0","11","18","19","41","54","13","18","101","61","47","36","25","27","22","24"
"1500000US170311506004","Block Group 4, Census Tract 1506, Cook County, Illinois","342","84","29","45","0","11","9","14","10","15","9","15","43","35","0","11","48","49","0","11","34","40","9","14","46","35","52","33","7","12","7","11","39","43"
"1500000US170311507001","Block Group 1, Census Tract 1507, Cook County, Illinois","409","82","0","11","15","17","18","22","47","47","34","44","17","19","28","45","33","42","0","11","17","20","48","34","67","51","29","27","0","11","32","35","24","21"
"1500000US170311507002","Block Group 2, Census Tract 1507, Cook County, Illinois","433","98","15","17","0","11","24","39","6","12","54","48","26","24","24","38","0","11","37","37","54","51","0","11","132","48","9","13","0","11","30","46","22","28"
"1500000US170311507003","Block Group 3, Census Tract 1507, Cook County, Illinois","247","65","0","11","0","11","9","14","0","11","29","29","18","29","11","17","11","17","16","18","22","23","32","30","41","43","21","23","11","18","26","37","0","11"
"1500000US170311507004","Block Group 4, Census Tract 1507, Cook County, Illinois","351","84","7","11","0","11","14","21","23","21","28","27","7","10","0","11","15","16","0","11","70","50","107","67","0","11","35","35","37","32","0","11","8","14"
"1500000US170311508001","Block Group 1, Census Tract 1508, Cook County, Illinois","325","76","30","46","0","11","19","23","18","22","0","11","59","52","20","22","0","11","0","11","0","11","79","35","21","23","9","15","26","42","18","27","26","41"
"1500000US170311508002","Block Group 2, Census Tract 1508, Cook County, Illinois","276","84","18","20","0","11","45","46","27","28","8","13","41","52","0","11","0","11","10","18","20","22","0","11","44","48","29","28","9","14","25","29","0","11"
"1500000US170311508003","Block Group 3, Census Tract 1508, Cook County, Illinois","455","103","11","17","45","46","0","11","0","11","48","56","73","63","10","16","35","47","22","37","18","19","33","24","65","48","20","24","43","43","18","20","14","16"
"1500000US170311508004","Block Group 4, Census Tract 1508, Cook County, Illinois","468","110","0","11","24","40","0","11","0","11","0","11","51","58","41","53","38","52","25","38","29","33","109","65","111","66","26","33","0","11","14","23","0","11"
"1500000US170311508005","Block Group 5, Census Tract 1508, Cook County, Illinois","267","93","25","40","20","21","0","11","0","11","0","11","10","15","17","25","0","11","8","12","21","24","59","58","49","35","34","41","8","13","16","17","0","11"
"1500000US170311510011","Block Group 1, Census Tract 1510.01, Cook County, Illinois","598","96","86","65","42","44","25","24","8","17","63","47","61","56","18","21","41","45","31","26","73","42","15","17","72","43","29","28","22","22","1","4","11","17"
"1500000US170311510012","Block Group 2, Census Tract 1510.01, Cook County, Illinois","233","76","31","26","33","42","16","18","36","44","19","22","0","11","46","49","0","11","11","16","3","6","26","27","12","18","0","11","0","11","0","11","0","11"
"1500000US170311510021","Block Group 1, Census Tract 1510.02, Cook County, Illinois","377","102","6","10","18","27","18","28","0","11","48","48","37","46","57","55","0","11","26","32","69","70","82","62","0","11","16","20","0","11","0","11","0","11"
"1500000US170311510022","Block Group 2, Census Tract 1510.02, Cook County, Illinois","389","99","12","19","0","11","0","11","10","16","44","49","51","53","0","11","47","55","17","22","8","13","51","45","58","43","59","54","10","17","22","37","0","11"
"1500000US170311510023","Block Group 3, Census Tract 1510.02, Cook County, Illinois","555","97","20","23","18","29","42","39","37","41","59","43","0","11","28","40","28","44","55","62","71","55","37","33","73","59","77","48","0","11","0","11","10","18"
"1500000US170311510024","Block Group 4, Census Tract 1510.02, Cook County, Illinois","229","79","0","11","16","26","0","11","26","34","49","54","0","11","15","23","8","13","0","11","17","26","15","26","17","26","33","46","12","21","14","22","7","18"
"1500000US170311511001","Block Group 1, Census Tract 1511, Cook County, Illinois","566","101","0","11","33","32","0","11","9","14","81","60","60","49","33","42","30","29","16","13","47","38","58","54","80","69","64","41","37","38","9","14","9","14"
"1500000US170311511002","Block Group 2, Census Tract 1511, Cook County, Illinois","383","78","0","11","44","42","30","29","8","13","32","40","24","21","81","53","0","11","17","29","47","51","6","9","68","37","17","19","0","11","9","14","0","11"
"1500000US170311511003","Block Group 3, Census Tract 1511, Cook County, Illinois","316","87","43","51","6","10","0","11","31","39","28","20","20","33","16","17","35","34","0","11","22","25","15","17","37","34","54","51","0","11","9","15","0","11"
"1500000US170311511004","Block Group 4, Census Tract 1511, Cook County, Illinois","432","99","58","57","40","38","0","11","70","55","0","11","39","37","20","32","48","54","0","11","23","36","14","18","52","52","15","17","0","11","37","37","16","25"
"1500000US170311512001","Block Group 1, Census Tract 1512, Cook County, Illinois","342","86","0","11","17","23","10","15","8","12","34","41","29","36","47","34","8","13","5","9","51","53","49","50","59","40","0","11","25","22","0","11","0","11"
"1500000US170311512002","Block Group 2, Census Tract 1512, Cook County, Illinois","464","76","29","34","8","12","59","44","9","14","15","17","25","29","0","11","24","24","25","25","109","73","18","29","51","41","36","32","0","11","33","30","23","37"
"1500000US170311512003","Block Group 3, Census Tract 1512, Cook County, Illinois","448","81","33","39","51","44","17","22","27","24","0","11","31","37","8","12","22","23","0","11","12","14","94","56","50","43","31","27","43","37","29","25","0","11"
"1500000US170311601001","Block Group 1, Census Tract 1601, Cook County, Illinois","706","92","33","44","13","21","33","25","4","8","13","23","23","16","55","54","65","48","103","62","28","31","82","46","56","49","115","67","17","19","35","37","31","31"
"1500000US170311601002","Block Group 2, Census Tract 1601, Cook County, Illinois","235","68","4","6","16","16","16","17","0","11","0","11","0","11","12","18","18","20","36","41","20","18","3","7","28","23","41","28","26","30","0","11","15","17"
"1500000US170311602001","Block Group 1, Census Tract 1602, Cook County, Illinois","253","70","0","11","62","46","16","19","0","11","58","45","8","14","10","16","8","12","19","20","25","29","21","21","16","23","10","15","0","11","0","11","0","11"
"1500000US170311602002","Block Group 2, Census Tract 1602, Cook County, Illinois","288","75","9","13","64","53","2","6","0","11","0","11","0","11","10","17","23","28","0","11","54","49","34","52","75","60","0","11","12","19","5","9","0","11"
"1500000US170311602003","Block Group 3, Census Tract 1602, Cook County, Illinois","281","75","13","22","31","30","8","14","0","11","0","11","11","16","0","11","34","40","0","11","11","19","0","11","10","15","39","41","9","15","18","22","97","54"
"1500000US170311602004","Block Group 4, Census Tract 1602, Cook County, Illinois","570","98","0","11","0","11","41","47","12","15","33","51","17","21","40","40","56","55","32","51","8","12","52","41","39","54","67","53","48","38","25","24","100","56"
"1500000US170311603001","Block Group 1, Census Tract 1603, Cook County, Illinois","975","131","43","45","12","19","104","85","67","43","138","83","158","89","30","31","118","78","18","21","81","70","46","37","76","57","63","62","21","23","0","11","0","11"
"1500000US170311603002","Block Group 2, Census Tract 1603, Cook County, Illinois","481","116","128","85","76","61","31","30","12","18","18","21","0","11","0","11","59","42","38","36","17","20","16","13","76","66","10","16","0","11","0","11","0","11"
"1500000US170311603003","Block Group 3, Census Tract 1603, Cook County, Illinois","351","88","18","21","57","55","14","24","14","23","20","23","0","11","30","24","14","22","16","25","11","17","44","35","60","54","26","41","0","11","8","14","19","21"
"1500000US170311604001","Block Group 1, Census Tract 1604, Cook County, Illinois","922","145","183","104","114","95","44","39","7","11","57","57","78","66","40","41","60","48","33","27","74","52","61","55","30","27","66","44","33","28","12","20","30","43"
"1500000US170311604002","Block Group 2, Census Tract 1604, Cook County, Illinois","572","104","15","17","45","62","21","26","21","18","94","70","21","20","36","30","14","18","25","32","21","21","90","58","68","58","18","20","20","23","30","28","33","26"
"1500000US170311604003","Block Group 3, Census Tract 1604, Cook County, Illinois","391","75","10","16","29","45","30","37","22","36","6","10","66","59","12","18","21","33","0","11","20","22","22","25","59","53","59","49","18","28","8","12","9","12"
"1500000US170311605011","Block Group 1, Census Tract 1605.01, Cook County, Illinois","758","127","52","61","79","77","61","54","17","20","45","37","92","61","69","61","52","60","90","69","38","42","40","46","19","29","15","17","8","14","73","66","8","15"
"1500000US170311605012","Block Group 2, Census Tract 1605.01, Cook County, Illinois","556","116","8","12","0","11","50","34","55","40","14","22","75","62","21","34","19","21","27","43","18","30","106","77","63","50","67","52","3","7","30","49","0","11"
"1500000US170311605021","Block Group 1, Census Tract 1605.02, Cook County, Illinois","264","84","33","54","10","15","0","11","16","24","0","11","0","11","17","27","56","59","0","11","25","42","0","11","50","29","9","14","0","11","24","27","24","28"
"1500000US170311605022","Block Group 2, Census Tract 1605.02, Cook County, Illinois","612","110","55","42","35","42","39","36","34","33","61","72","28","32","17","21","9","17","37","58","34","54","25","28","116","79","60","64","53","49","0","11","9","15"
"1500000US170311605023","Block Group 3, Census Tract 1605.02, Cook County, Illinois","485","97","9","14","27","42","29","32","40","37","19","30","0","11","37","60","24","27","24","27","66","51","10","15","92","72","61","51","0","11","10","15","37","48"
"1500000US170311606011","Block Group 1, Census Tract 1606.01, Cook County, Illinois","604","156","69","57","0","11","28","44","189","124","31","48","7","11","11","15","14","23","25","32","45","57","27","30","46","45","25","32","37","48","7","12","43","60"
"1500000US170311606012","Block Group 2, Census Tract 1606.01, Cook County, Illinois","276","97","0","11","80","60","5","10","39","48","0","11","19","31","0","11","3","6","61","79","0","11","7","11","35","28","18","29","9","15","0","11","0","11"
"1500000US170311606013","Block Group 3, Census Tract 1606.01, Cook County, Illinois","459","95","10","13","12","18","13","23","25","32","19","23","7","10","0","11","14","22","12","18","66","39","42","50","69","68","13","16","19","26","67","52","71","73"
"1500000US170311606021","Block Group 1, Census Tract 1606.02, Cook County, Illinois","514","113","27","33","7","11","42","56","20","33","124","93","18","29","18","21","58","60","11","17","15","28","53","56","16","24","25","26","20","22","42","38","18","29"
"1500000US170311606022","Block Group 2, Census Tract 1606.02, Cook County, Illinois","348","99","0","11","11","19","42","57","0","11","17","28","64","63","0","11","19","30","0","11","17","27","26","31","68","44","46","44","11","18","7","11","20","34"
"1500000US170311606023","Block Group 3, Census Tract 1606.02, Cook County, Illinois","686","122","50","55","61","74","13","19","47","47","79","79","41","40","52","58","26","40","47","56","67","62","105","63","40","31","5","20","0","11","28","32","25","20"
"1500000US170311607001","Block Group 1, Census Tract 1607, Cook County, Illinois","263","105","17","29","27","33","15","23","45","72","14","23","20","33","0","11","0","11","0","11","16","23","37","37","41","37","0","11","0","11","0","11","31","37"
"1500000US170311607002","Block Group 2, Census Tract 1607, Cook County, Illinois","418","131","12","20","44","71","42","68","40","64","5","15","0","11","0","11","51","39","19","31","30","35","61","75","21","26","53","72","0","11","28","48","12","21"
"1500000US170311607003","Block Group 3, Census Tract 1607, Cook County, Illinois","581","149","51","76","0","11","0","11","23","23","16","24","13","20","49","77","0","11","29","32","20","27","107","94","26","29","55","45","36","35","61","65","95","84"
"1500000US170311607004","Block Group 4, Census Tract 1607, Cook County, Illinois","419","121","16","25","16","26","30","34","2","11","14","21","46","74","51","50","16","25","35","39","17","26","18","29","61","69","39","36","34","57","0","11","24","39"
"1500000US170311607005","Block Group 5, Census Tract 1607, Cook County, Illinois","299","91","0","11","14","21","0","11","55","58","32","28","57","58","0","11","0","11","0","11","0","11","66","52","75","85","0","11","0","11","0","11","0","11"
"1500000US170311608001","Block Group 1, Census Tract 1608, Cook County, Illinois","439","112","24","38","0","11","0","11","0","11","58","61","14","23","21","35","44","51","89","63","60","51","0","11","52","48","47","45","0","11","30","27","0","11"
"1500000US170311608002","Block Group 2, Census Tract 1608, Cook County, Illinois","348","102","0","11","8","12","0","11","17","19","14","16","16","18","0","11","0","11","7","11","9","15","49","43","79","74","90","82","28","45","22","21","9","15"
"1500000US170311608003","Block Group 3, Census Tract 1608, Cook County, Illinois","345","123","0","11","0","11","41","51","36","50","0","11","36","45","19","32","43","46","24","26","6","8","16","19","62","58","23","22","11","18","18","21","10","15"
"1500000US170311608004","Block Group 4, Census Tract 1608, Cook County, Illinois","243","90","25","41","0","11","0","11","0","11","0","11","50","48","21","20","0","11","43","57","0","11","15","17","28","35","46","37","7","11","8","12","0","11"
"1500000US170311608005","Block Group 5, Census Tract 1608, Cook County, Illinois","525","136","0","11","8","14","41","51","75","72","8","12","98","72","25","41","10","14","24","38","42","42","0","11","91","81","14","16","41","28","6","9","42","36"
"1500000US170311609001","Block Group 1, Census Tract 1609, Cook County, Illinois","542","78","26","34","4","8","43","35","0","11","9","15","42","45","36","39","20","28","10","15","52","37","45","32","92","57","18","28","53","43","43","43","49","45"
"1500000US170311609002","Block Group 2, Census Tract 1609, Cook County, Illinois","458","90","6","11","16","18","13","16","21","24","51","41","41","42","0","11","25","30","7","13","15","19","72","62","24","24","17","19","0","11","26","38","124","57"
"1500000US170311610001","Block Group 1, Census Tract 1610, Cook County, Illinois","422","63","48","34","8","12","22","20","9","10","7","8","35","26","12","13","34","36","15","17","32","33","62","34","41","27","8","9","32","28","30","28","27","28"
"1500000US170311610002","Block Group 2, Census Tract 1610, Cook County, Illinois","362","59","22","21","0","11","40","30","3","4","18","19","18","22","26","21","19","20","38","38","18","15","22","16","31","26","21","18","12","14","17","15","57","34"
"1500000US170311006003","Block Group 3, Census Tract 1006, Cook County, Illinois","312","71","0","11","0","11","5","9","0","11","7","12","8","13","6","11","8","13","6","9","48","31","30","28","19","22","58","53","80","44","7","11","30","32"
"1500000US170311006004","Block Group 4, Census Tract 1006, Cook County, Illinois","714","92","15","17","34","32","13","21","33","32","80","44","8","12","23","26","91","67","66","61","25","24","53","35","88","57","105","60","60","61","20","29","0","11"
"1500000US170311007001","Block Group 1, Census Tract 1007, Cook County, Illinois","271","57","0","11","29","46","15","22","21","22","0","11","10","15","0","11","0","11","15","19","9","14","40","32","31","25","51","39","16","19","8","12","26","24"
"1500000US170311007002","Block Group 2, Census Tract 1007, Cook County, Illinois","404","66","10","17","18","20","15","22","10","15","18","19","20","22","10","15","11","17","33","46","24","26","26","40","64","59","39","29","16","18","61","51","29","45"
"1500000US170311007003","Block Group 3, Census Tract 1007, Cook County, Illinois","372","66","22","22","9","15","9","15","12","21","39","40","20","27","6","10","0","11","9","14","23","20","17","21","76","54","36","24","13","20","28","20","53","33"
"1500000US170311007004","Block Group 4, Census Tract 1007, Cook County, Illinois","347","68","0","11","20","22","23","25","35","49","29","29","19","21","4","7","0","11","0","11","52","29","78","47","22","23","37","26","28","27","0","11","0","11"
"1500000US170311007005","Block Group 5, Census Tract 1007, Cook County, Illinois","455","73","24","23","30","30","7","11","0","11","24","22","10","15","18","19","48","49","13","20","60","53","52","39","100","49","33","31","7","12","20","22","9","16"
"1500000US170311101001","Block Group 1, Census Tract 1101, Cook County, Illinois","535","121","44","68","10","18","0","11","25","31","50","38","0","11","0","11","8","15","24","29","0","11","13","22","69","64","71","53","69","61","84","80","68","54"
"1500000US170311101002","Block Group 2, Census Tract 1101, Cook County, Illinois","564","124","51","71","0","11","0","11","43","45","54","70","62","74","39","27","12","20","13","21","39","37","52","65","72","68","36","34","11","18","58","74","22","27"
"1500000US170311101003","Block Group 3, Census Tract 1101, Cook County, Illinois","146","82","12","19","0","11","0","11","39","49","12","19","0","11","0","11","34","53","12","20","11","18","0","11","0","11","26","40","0","11","0","11","0","11"
"1500000US170311101004","Block Group 4, Census Tract 1101, Cook County, Illinois","371","97","36","32","0","11","0","11","29","44","0","11","25","28","12","26","50","71","62","68","43","35","0","11","12","20","39","38","11","17","52","54","0","11"
"1500000US170311101005","Block Group 5, Census Tract 1101, Cook County, Illinois","401","82","0","11","0","11","14","21","11","18","0","11","53","60","15","25","10","20","13","21","25","20","13","20","34","34","56","45","28","43","39","31","90","74"
"1500000US170311102001","Block Group 1, Census Tract 1102, Cook County, Illinois","642","93","46","52","0","11","71","61","22","23","36","45","70","53","24","23","20","20","0","11","51","47","71","58","92","54","100","50","39","48","0","11","0","11"
"1500000US170311102002","Block Group 2, Census Tract 1102, Cook County, Illinois","501","78","29","25","60","48","33","28","35","29","18","19","28","28","5","8","0","11","2","8","41","42","30","27","106","58","56","51","33","29","25","36","0","11"
"1500000US170311103001","Block Group 1, Census Tract 1103, Cook County, Illinois","259","67","23","38","0","11","22","25","0","11","9","14","0","11","28","31","13","22","0","11","10","17","0","11","82","50","21","24","18","22","15","23","18","29"
"1500000US170311103002","Block Group 2, Census Tract 1103, Cook County, Illinois","524","126","17","25","38","61","42","45","5","9","0","11","20","33","27","44","58","57","0","11","26","31","87","94","97","73","44","37","44","46","19","29","0","11"
"1500000US170311103003","Block Group 3, Census Tract 1103, Cook County, Illinois","270","66","0","11","10","17","8","12","10","17","11","16","47","44","0","11","0","11","16","24","0","11","52","53","14","22","31","38","16","25","23","27","32","37"
"1500000US170311103004","Block Group 4, Census Tract 1103, Cook County, Illinois","432","95","0","11","40","61","8","13","0","11","0","11","11","20","0","11","11","19","0","11","46","34","25","32","19","32","96","70","110","73","55","54","11","18"
"1500000US170311103005","Block Group 5, Census Tract 1103, Cook County, Illinois","343","82","22","34","23","26","13","21","17","20","13","22","0","11","0","11","13","21","0","11","67","70","41","36","18","22","32","30","0","11","84","60","0","11"
"1500000US170311104001","Block Group 1, Census Tract 1104, Cook County, Illinois","667","108","30","28","8","13","23","28","60","48","15","23","31","30","0","11","63","44","36","57","33","28","58","44","135","69","45","45","57","48","73","46","0","11"
"1500000US170311104002","Block Group 2, Census Tract 1104, Cook County, Illinois","671","102","0","11","35","25","25","39","53","52","37","29","92","67","93","70","15","17","20","22","33","36","57","43","72","38","45","45","19","18","47","41","28","28"
"1500000US170311104003","Block Group 3, Census Tract 1104, Cook County, Illinois","465","117","26","19","45","45","63","53","51","43","58","64","16","18","7","12","8","12","10","15","6","10","46","41","26","31","68","58","11","17","6","13","18","21"
"1500000US170311105011","Block Group 1, Census Tract 1105.01, Cook County, Illinois","422","111","14","22","8","17","0","11","0","11","0","11","20","22","53","72","38","51","10","16","15","18","41","44","53","42","62","45","17","22","49","46","42","39"
"1500000US170311105012","Block Group 2, Census Tract 1105.01, Cook County, Illinois","255","80","14","22","21","28","0","11","12","19","0","11","14","21","11","18","0","11","10","15","16","18","31","29","52","66","19","20","39","32","9","15","7","13"
"1500000US170311105013","Block Group 3, Census Tract 1105.01, Cook County, Illinois","717","116","0","11","112","88","21","25","33","42","21","26","43","33","44","61","25","28","0","11","57","41","101","70","122","79","68","55","36","36","27","30","7","12"
"1500000US170311105014","Block Group 4, Census Tract 1105.01, Cook County, Illinois","113","48","13","21","0","11","23","38","0","11","0","11","9","14","0","11","0","11","0","11","0","11","19","29","10","16","39","48","0","11","0","11","0","11"
"1500000US170311105015","Block Group 5, Census Tract 1105.01, Cook County, Illinois","180","58","0","11","42","45","10","15","0","11","7","11","0","11","14","17","0","11","24","28","26","32","0","11","0","11","31","31","26","30","0","11","0","11"
"1500000US170311105021","Block Group 1, Census Tract 1105.02, Cook County, Illinois","693","118","63","64","31","30","109","68","31","52","44","39","59","45","16","13","13","21","52","45","47","42","112","80","69","58","27","26","0","11","8","13","12","19"
"1500000US170311105022","Block Group 2, Census Tract 1105.02, Cook County, Illinois","738","124","49","65","44","43","43","53","36","32","74","54","35","57","22","25","37","47","8","12","37","41","79","57","109","66","61","43","70","48","34","31","0","11"
"1500000US170311201001","Block Group 1, Census Tract 1201, Cook County, Illinois","519","81","30","27","0","11","36","45","8","12","39","38","0","11","0","11","25","38","0","11","39","45","0","11","72","41","64","58","75","45","115","59","16","18"
"1500000US170311201002","Block Group 2, Census Tract 1201, Cook County, Illinois","301","56","0","11","9","13","15","17","10","17","8","13","6","10","0","11","10","16","20","23","32","21","9","14","10","17","8","12","14","16","26","26","124","65"
"1500000US170311201003","Block Group 3, Census Tract 1201, Cook County, Illinois","281","64","7","11","11","17","0","11","8","14","30","49","0","11","0","11","8","12","0","11","10","16","28","25","52","43","22","23","50","46","14","17","41","27"
"1500000US170311201004","Block Group 4, Census Tract 1201, Cook County, Illinois","365","75","25","25","36","30","0","11","11","17","9","15","0","11","17","20","53","59","8","12","43","48","30","40","29","22","14","17","34","28","36","30","20","23"
"1500000US170311202001","Block Group 1, Census Tract 1202, Cook County, Illinois","604","82","8","12","65","57","21","33","0","11","26","19","8","13","38","49","0","11","42","36","17","19","38","29","58","39","84","47","34","35","103","52","62","40"
"1500000US170311202002","Block Group 2, Census Tract 1202, Cook County, Illinois","272","45","0","11","7","12","0","11","9","16","0","11","14","17","0","11","7","11","0","11","26","18","9","14","23","22","49","35","50","35","35","31","43","36"
"1500000US170311202003","Block Group 3, Census Tract 1202, Cook County, Illinois","348","53","16","17","8","13","9","13","0","11","8","12","10","15","15","16","22","31","0","11","8","13","55","43","48","32","24","38","31","24","23","20","71","39"
"1500000US170311202004","Block Group 4, Census Tract 1202, Cook County, Illinois","398","71","31","44","22","23","0","11","15","16","19","22","24","41","0","11","16","25","8","16","14","15","56","52","31","31","33","25","15","22","76","48","38","29"
"1500000US170311203001","Block Group 1, Census Tract 1203, Cook County, Illinois","473","125","45","66","0","11","0","11","63","99","17","27","0","11","16","25","0","11","0","11","0","11","76","63","58","53","56","56","40","43","15","24","87","62"
"1500000US170311203002","Block Group 2, Census Tract 1203, Cook County, Illinois","475","113","0","11","20","31","0","11","0","11","0","11","35","40","81","85","0","11","0","11","18","22","62","55","87","59","69","50","37","37","50","43","16","26"
"1500000US170311203003","Block Group 3, Census Tract 1203, Cook County, Illinois","526","101","13","21","36","41","0","11","0","11","15","26","0","11","0","11","11","19","19","29","0","11","46","38","95","103","63","55","52","39","72","53","104","54"
"1500000US170311203004","Block Group 4, Census Tract 1203, Cook County, Illinois","375","105","0","11","0","11","0","11","0","11","36","51","0","11","18","28","0","11","17","27","20","31","30","34","0","11","51","45","24","28","0","11","179","103"
"1500000US170311203005","Block Group 5, Census Tract 1203, Cook County, Illinois","264","80","12","20","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","8","15","25","40","34","36","77","50","59","47","49","45"
"1500000US170311203006","Block Group 6, Census Tract 1203, Cook County, Illinois","247","75","0","11","0","11","0","11","19","29","18","29","0","11","0","11","39","43","0","11","0","11","19","23","42","40","15","23","32","37","0","11","63","42"
"1500000US170311204001","Block Group 1, Census Tract 1204, Cook County, Illinois","370","68","0","11","0","11","0","11","14","20","27","30","0","11","9","14","18","20","0","11","15","22","46","34","24","23","44","35","29","27","53","37","91","55"
"1500000US170311204002","Block Group 2, Census Tract 1204, Cook County, Illinois","334","84","35","39","0","11","0","11","62","40","0","11","16","22","25","39","0","11","13","20","0","11","41","45","61","41","5","12","55","36","6","11","15","24"
"1500000US170311204003","Block Group 3, Census Tract 1204, Cook County, Illinois","584","94","56","44","47","54","22","29","25","32","16","13","63","53","25","34","0","11","8","13","37","30","63","56","85","65","57","40","39","42","41","36","0","11"
"1500000US170311301001","Block Group 1, Census Tract 1301, Cook County, Illinois","499","105","17","27","0","11","0","11","0","11","10","16","15","25","29","48","0","11","16","25","51","54","33","37","133","98","21","24","79","64","24","28","71","54"
