"GEO_ID","NAME","B19001_001E","B19001_001M","B19001_002E","B19001_002M","B19001_003E","B19001_003M","B19001_004E","B19001_004M","B19001_005E","B19001_005M","B19001_006E","B19001_006M","B19001_007E","B19001_007M","B19001_008E","B19001_008M","B19001_009E","B19001_009M","B19001_010E","B19001_010M","B19001_011E","B19001_011M","B19001_012E","B19001_012M","B19001_013E","B19001_013M","B19001_014E","B19001_014M","B19001_015E","B19001_015M","B19001_016E","B19001_016M","B19001_017E","B19001_017M"
"id","Geographic Area Name","Estimate!!Total","Margin of Error!!Total","Estimate!!Total!!Less than $10,000","Margin of Error!!Total!!Less than $10,000","Estimate!!Total!!$10,000 to $14,999","Margin of Error!!Total!!$10,000 to $14,999","Estimate!!Total!!$15,000 to $19,999","Margin of Error!!Total!!$15,000 to $19,999","Estimate!!Total!!$20,000 to $24,999","Margin of Error!!Total!!$20,000 to $24,999","Estimate!!Total!!$25,000 to $29,999","Margin of Error!!Total!!$25,000 to $29,999","Estimate!!Total!!$30,000 to $34,999","Margin of Error!!Total!!$30,000 to $34,999","Estimate!!Total!!$35,000 to $39,999","Margin of Error!!Total!!$35,000 to $39,999","Estimate!!Total!!$40,000 to $44,999","Margin of Error!!Total!!$40,000 to $44,999","Estimate!!Total!!$45,000 to $49,999","Margin of Error!!Total!!$45,000 to $49,999","Estimate!!Total!!$50,000 to $59,999","Margin of Error!!Total!!$50,000 to $59,999","Estimate!!Total!!$60,000 to $74,999","Margin of Error!!Total!!$60,000 to $74,999","Estimate!!Total!!$75,000 to $99,999","Margin of Error!!Total!!$75,000 to $99,999","Estimate!!Total!!$100,000 to $124,999","Margin of Error!!Total!!$100,000 to $124,999","Estimate!!Total!!$125,000 to $149,999","Margin of Error!!Total!!$125,000 to $149,999","Estimate!!Total!!$150,000 to $199,999","Margin of Error!!Total!!$150,000 to $199,999","Estimate!!Total!!$200,000 or more","Margin of Error!!Total!!$200,000 or more"
"1500000US170313108001","Block Group 1, Census Tract 3108, Cook County, Illinois","418","115","0","11","25","27","54","54","21","23","28","46","55","60","0","11","0","11","11","18","64","30","86","65","57","64","0","11","0","11","17","26","0","11"
"1500000US170313108002","Block Group 2, Census Tract 3108, Cook County, Illinois","256","100","0","11","0","11","12","20","23","36","0","11","65","63","0","11","14","20","13","20","41","46","26","42","16","24","21","28","0","11","25","28","0","11"
"1500000US170313108003","Block Group 3, Census Tract 3108, Cook County, Illinois","840","141","58","52","89","59","27","30","57","60","63","60","59","44","38","47","36","52","35","44","63","44","126","89","103","81","24","39","36","47","0","11","26","40"
"1500000US170313109001","Block Group 1, Census Tract 3109, Cook County, Illinois","682","140","59","50","98","74","0","11","91","84","100","72","23","27","48","45","33","42","34","53","0","11","76","52","56","58","42","50","22","34","0","11","0","11"
"1500000US170313109002","Block Group 2, Census Tract 3109, Cook County, Illinois","444","114","16","25","63","52","35","40","23","26","9","14","44","49","17","27","17","25","0","11","34","55","110","69","0","11","41","36","0","11","11","17","24","30"
"1500000US170313109003","Block Group 3, Census Tract 3109, Cook County, Illinois","503","117","35","44","21","33","68","57","46","52","22","35","11","17","35","42","15","18","9","16","25","41","50","53","62","45","52","43","27","42","25","28","0","11"
"1500000US170313201001","Block Group 1, Census Tract 3201, Cook County, Illinois","1864","330","68","108","59","95","102","110","0","11","51","85","0","11","96","109","0","11","91","110","116","182","51","83","235","171","317","191","14","46","491","318","173","157"
"1500000US170313201002","Block Group 2, Census Tract 3201, Cook County, Illinois","1544","293","145","154","0","11","0","11","150","122","0","11","75","91","45","71","45","74","44","72","77","88","71","87","260","175","104","110","49","81","185","154","294","184"
"1500000US170313201003","Block Group 3, Census Tract 3201, Cook County, Illinois","1840","341","102","122","86","97","0","11","0","11","59","98","37","62","0","11","0","11","106","124","53","85","196","141","146","161","132","128","143","132","196","163","584","291"
"1500000US170313201004","Block Group 4, Census Tract 3201, Cook County, Illinois","2719","332","93","109","36","58","52","83","0","11","0","11","0","11","51","84","217","161","0","11","216","153","40","65","88","102","383","217","455","225","595","287","493","226"
"1500000US170313204001","Block Group 1, Census Tract 3204, Cook County, Illinois","660","68","42","31","12","12","5","7","0","11","0","11","16","12","17","22","2","3","14","15","20","21","49","24","66","29","22","14","46","21","74","30","275","58"
"1500000US170313206001","Block Group 1, Census Tract 3206, Cook County, Illinois","1163","177","54","41","0","11","14","21","0","11","15","25","0","11","16","25","16","25","23","39","139","107","89","71","150","67","156","87","64","55","87","73","340","137"
"1500000US170313206002","Block Group 2, Census Tract 3206, Cook County, Illinois","1533","199","141","87","161","127","6","11","0","11","47","39","0","11","0","11","15","23","19","31","30","34","79","57","302","139","237","88","211","147","133","87","152","78"
"1500000US170313301001","Block Group 1, Census Tract 3301, Cook County, Illinois","2068","409","55","94","36","59","21","33","0","11","76","88","0","11","0","11","154","232","0","11","187","135","179","218","155","127","291","235","300","235","207","145","407","184"
"1500000US170313301002","Block Group 2, Census Tract 3301, Cook County, Illinois","2958","397","78","90","102","119","37","63","53","68","0","15","41","66","0","15","161","209","202","214","196","235","484","344","407","264","484","296","253","224","147","133","313","224"
"1500000US170313301003","Block Group 3, Census Tract 3301, Cook County, Illinois","3658","546","198","207","99","112","66","77","137","224","142","113","29","46","0","15","85","100","35","60","135","134","274","233","401","239","285","161","283","152","380","187","1109","431"
"1500000US170313301004","Block Group 4, Census Tract 3301, Cook County, Illinois","2328","467","281","165","86","127","278","317","39","62","118","116","0","11","0","11","40","64","0","11","0","11","269","218","345","240","326","243","38","60","249","132","259","146"
"1500000US170313302001","Block Group 1, Census Tract 3302, Cook County, Illinois","683","97","160","80","107","67","77","72","126","62","106","66","49","40","0","11","0","11","19","28","0","11","9","15","21","22","0","11","0","11","9","14","0","11"
"1500000US170313302002","Block Group 2, Census Tract 3302, Cook County, Illinois","1222","112","8","13","17","19","9","14","8","14","9","14","0","11","0","11","13","16","0","11","72","44","122","60","128","62","112","57","80","48","303","91","341","96"
"1500000US170313403001","Block Group 1, Census Tract 3403, Cook County, Illinois","663","50","69","41","101","53","36","30","70","44","49","35","29","28","57","41","3","5","15","17","74","42","15","12","13","14","46","33","25","21","37","35","24","21"
"1500000US170313404001","Block Group 1, Census Tract 3404, Cook County, Illinois","641","61","63","33","6","9","86","56","76","51","38","33","56","40","8","12","26","21","45","40","36","24","61","37","63","37","45","32","0","11","5","8","27","29"
"1500000US170313405001","Block Group 1, Census Tract 3405, Cook County, Illinois","820","51","224","62","134","52","20","24","29","22","60","34","24","23","5","9","57","45","18","16","33","28","53","31","66","35","32","24","39","29","13","14","13","11"
"1500000US170313406001","Block Group 1, Census Tract 3406, Cook County, Illinois","413","35","176","47","89","36","63","29","19","15","5","10","11","12","12","11","5","7","6","10","12","12","0","11","0","11","0","11","0","11","9","13","6","7"
"1500000US170313501001","Block Group 1, Census Tract 3501, Cook County, Illinois","545","86","107","54","8","13","15","18","8","12","26","41","28","31","25","22","48","44","60","40","38","29","67","51","62","59","40","29","5","8","8","12","0","11"
"1500000US170313501002","Block Group 2, Census Tract 3501, Cook County, Illinois","958","99","207","80","18","20","124","70","16","20","9","14","76","49","10","17","66","53","55","48","100","49","177","80","60","39","15","17","7","13","9","15","9","14"
"1500000US170313504001","Block Group 1, Census Tract 3504, Cook County, Illinois","662","36","302","57","110","38","64","33","48","32","25","23","29","25","6","8","9","13","24","25","13","17","15","19","17","14","0","11","0","11","0","11","0","11"
"1500000US170313510001","Block Group 1, Census Tract 3510, Cook County, Illinois","337","113","53","65","0","11","17","27","0","11","34","52","0","11","0","11","37","58","15","25","36","34","0","11","78","84","0","11","38","62","29","48","0","11"
"1500000US170313510002","Block Group 2, Census Tract 3510, Cook County, Illinois","622","157","75","61","48","72","11","23","0","11","41","48","33","38","33","39","70","70","152","109","52","60","11","18","16","27","80","75","0","11","0","11","0","11"
"1500000US170313510003","Block Group 3, Census Tract 3510, Cook County, Illinois","1376","177","230","122","0","11","70","47","91","89","11","18","34","41","129","81","58","86","13","20","100","89","392","147","125","101","79","79","0","11","34","46","10","16"
"1500000US170313511001","Block Group 1, Census Tract 3511, Cook County, Illinois","839","52","406","81","160","69","54","38","58","43","2","5","34","32","24","28","38","35","0","11","29","33","19","18","15","19","0","11","0","11","0","11","0","11"
"1500000US170313511002","Block Group 2, Census Tract 3511, Cook County, Illinois","39","20","0","11","8","14","0","11","0","11","0","11","8","14","0","11","0","11","0","11","6","8","0","11","0","11","0","11","12","17","5","8","0","11"
"1500000US170313511003","Block Group 3, Census Tract 3511, Cook County, Illinois","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US170313514001","Block Group 1, Census Tract 3514, Cook County, Illinois","765","60","296","78","125","57","56","38","38","23","11","12","28","36","0","11","30","33","13","20","28","29","28","26","47","34","18","23","34","43","0","11","13","20"
"1500000US170313515001","Block Group 1, Census Tract 3515, Cook County, Illinois","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US170313515002","Block Group 2, Census Tract 3515, Cook County, Illinois","200","36","35","20","29","23","18","19","31","24","7","10","17","15","0","11","0","11","0","11","17","15","4","6","19","14","4","6","9","9","0","11","10","10"
"1500000US170313602001","Block Group 1, Census Tract 3602, Cook County, Illinois","663","68","185","74","46","33","22","19","83","52","71","42","47","40","34","32","39","36","14","16","63","43","20","22","17","15","0","11","17","18","5","8","0","11"
"1500000US170313801001","Block Group 1, Census Tract 3801, Cook County, Illinois","1005","101","317","101","97","61","110","58","49","45","58","45","62","48","19","29","20","32","27","24","21","29","101","63","36","38","29","27","7","12","52","41","0","11"
"1500000US170313802001","Block Group 1, Census Tract 3802, Cook County, Illinois","138","79","0","11","0","11","9","14","0","11","0","11","48","60","9","14","3","20","0","11","8","12","31","31","9","13","0","11","0","11","21","33","0","11"
"1500000US170313802002","Block Group 2, Census Tract 3802, Cook County, Illinois","1032","110","261","90","189","79","120","60","68","49","75","40","75","60","54","51","76","75","0","11","24","30","16","18","16","27","36","40","0","11","8","13","14","17"
"1500000US170313805001","Block Group 1, Census Tract 3805, Cook County, Illinois","305","44","71","34","37","22","54","34","69","31","0","11","10","15","8","14","12","13","4","7","13","15","9","14","8","8","10","15","0","11","0","11","0","11"
"1500000US170313807001","Block Group 1, Census Tract 3807, Cook County, Illinois","436","65","49","37","74","48","47","32","6","8","18","20","19","24","21","25","66","42","11","16","23","23","11","12","35","22","50","33","0","11","0","11","6","9"
"1500000US170313812001","Block Group 1, Census Tract 3812, Cook County, Illinois","343","121","11","17","44","53","73","64","0","11","12","22","28","32","32","49","0","11","0","11","0","11","11","22","52","53","10","17","8","15","27","44","35","46"
"1500000US170313812002","Block Group 2, Census Tract 3812, Cook County, Illinois","690","133","137","93","63","64","58","65","35","42","28","44","0","11","47","58","20","22","0","11","9","17","77","64","154","75","38","44","0","11","0","11","24","37"
"1500000US170313814001","Block Group 1, Census Tract 3814, Cook County, Illinois","672","87","122","76","42","38","25","28","29","36","46","39","33","35","50","48","42","40","0","11","110","65","30","30","85","63","28","27","6","9","7","10","17","18"
"1500000US170313815001","Block Group 1, Census Tract 3815, Cook County, Illinois","125","46","17","16","16","27","3","5","6","8","8","12","13","20","0","11","6","8","0","11","0","11","19","28","32","34","5","8","0","11","0","11","0","11"
"1500000US170313817001","Block Group 1, Census Tract 3817, Cook County, Illinois","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US170313818001","Block Group 1, Census Tract 3818, Cook County, Illinois","292","58","34","27","4","6","23","25","12","18","31","29","25","23","17","18","14","22","0","11","35","26","24","23","34","23","5","8","17","19","17","22","0","11"
"1500000US170313818002","Block Group 2, Census Tract 3818, Cook County, Illinois","245","47","57","29","27","19","22","21","21","26","7","9","0","11","0","11","6","8","0","11","12","19","29","24","17","21","6","9","30","23","11","16","0","11"
"1500000US170313819001","Block Group 1, Census Tract 3819, Cook County, Illinois","290","50","57","29","32","26","8","11","12","20","27","26","17","16","25","23","0","11","5","7","16","18","20","24","17","17","15","15","10","11","21","21","8","8"
"1500000US170313819002","Block Group 2, Census Tract 3819, Cook County, Illinois","252","49","49","34","10","10","11","12","13","21","0","11","16","22","0","11","16","15","9","11","33","22","20","17","32","26","19","20","0","11","13","21","11","11"
"1500000US170313901001","Block Group 1, Census Tract 3901, Cook County, Illinois","614","39","90","55","15","16","8","13","29","28","14","15","20","24","19","15","0","11","19","22","56","40","40","21","82","39","58","38","48","29","29","24","87","41"
"1500000US170313902001","Block Group 1, Census Tract 3902, Cook County, Illinois","460","73","24","29","48","45","44","46","22","24","53","35","12","12","6","9","10","12","42","43","20","31","12","13","29","23","29","37","51","33","28","22","30","38"
"1500000US170313902002","Block Group 2, Census Tract 3902, Cook County, Illinois","385","69","22","26","44","36","0","11","0","11","54","42","0","11","0","11","0","11","0","11","8","12","0","11","35","30","70","49","24","24","65","40","63","31"
"1500000US170313903001","Block Group 1, Census Tract 3903, Cook County, Illinois","556","109","247","86","91","45","64","49","50","36","20","31","0","11","28","31","40","45","0","11","0","11","9","13","0","11","0","11","7","13","0","11","0","11"
"1500000US170313903002","Block Group 2, Census Tract 3903, Cook County, Illinois","883","131","134","78","62","46","67","54","61","55","63","45","9","15","48","46","55","41","38","28","94","67","97","66","58","52","18","20","13","16","25","32","41","38"
"1500000US170313904001","Block Group 1, Census Tract 3904, Cook County, Illinois","646","144","56","52","46","41","0","11","86","69","34","41","40","42","9","15","50","53","9","14","82","75","0","11","45","47","47","54","31","50","8","13","103","58"
"1500000US170313904002","Block Group 2, Census Tract 3904, Cook County, Illinois","789","101","228","98","143","66","82","47","84","50","16","18","33","44","45","47","0","11","0","11","0","11","57","56","37","39","21","33","0","11","0","11","43","41"
"1500000US170313905001","Block Group 1, Census Tract 3905, Cook County, Illinois","726","60","125","53","48","32","18","16","33","29","30","19","37","23","34","24","42","35","43","37","8","13","62","34","58","31","26","23","25","22","41","33","96","42"
"1500000US170313906001","Block Group 1, Census Tract 3906, Cook County, Illinois","399","56","66","38","7","10","12","13","26","19","0","11","22","17","0","11","7","10","20","30","18","16","13","13","30","24","27","21","50","40","32","20","69","28"
"1500000US170313906002","Block Group 2, Census Tract 3906, Cook County, Illinois","436","58","79","39","5","7","9","11","7","10","0","11","10","10","27","20","12","12","4","7","9","12","50","39","69","29","30","20","26","20","17","16","82","27"
"1500000US170313907001","Block Group 1, Census Tract 3907, Cook County, Illinois","1118","182","87","89","61","86","64","56","118","93","0","11","18","28","0","11","0","11","67","89","84","61","103","66","124","106","102","64","73","56","71","55","146","122"
"1500000US170313907002","Block Group 2, Census Tract 3907, Cook County, Illinois","832","193","85","92","17","28","76","48","48","78","59","46","146","127","83","86","0","11","51","65","15","23","31","36","36","46","62","53","88","101","13","20","22","36"
"1500000US170313907003","Block Group 3, Census Tract 3907, Cook County, Illinois","1337","197","354","124","27","31","32","38","47","44","18","28","95","62","0","11","17","28","31","34","135","71","164","97","155","77","93","75","93","85","56","77","20","31"
"1500000US170314003001","Block Group 1, Census Tract 4003, Cook County, Illinois","553","63","174","62","25","24","41","32","25","26","15","22","18","20","42","38","57","51","0","11","38","36","40","30","38","31","23","18","17","16","0","11","0","11"
"1500000US170314004001","Block Group 1, Census Tract 4004, Cook County, Illinois","369","82","27","26","15","24","98","50","26","29","21","27","38","30","8","12","13","16","15","19","22","20","30","27","38","37","8","12","6","10","4","9","0","11"
"1500000US170314004002","Block Group 2, Census Tract 4004, Cook County, Illinois","331","84","57","46","13","17","9","15","0","11","11","13","66","55","46","39","27","29","16","26","17","20","18","18","28","30","0","11","17","13","0","11","6","10"
"1500000US170314005001","Block Group 1, Census Tract 4005, Cook County, Illinois","506","76","98","59","55","37","38","36","55","41","60","49","25","23","35","30","29","37","16","20","25","23","56","39","6","8","0","11","8","13","0","11","0","11"
"1500000US170314005002","Block Group 2, Census Tract 4005, Cook County, Illinois","264","72","82","45","10","16","12","19","36","42","18","17","0","11","20","22","39","34","0","11","25","23","6","8","8","15","0","11","2","5","6","8","0","11"
"1500000US170314008001","Block Group 1, Census Tract 4008, Cook County, Illinois","390","141","136","84","0","11","28","44","86","65","0","11","39","54","4","7","9","14","17","28","26","40","45","70","0","11","0","11","0","11","0","11","0","11"
"1500000US170314008002","Block Group 2, Census Tract 4008, Cook County, Illinois","709","126","244","89","93","68","9","14","95","75","11","18","27","44","31","36","0","11","42","54","53","60","48","50","0","11","24","40","32","51","0","11","0","11"
"1500000US170314101001","Block Group 1, Census Tract 4101, Cook County, Illinois","403","77","49","32","9","15","0","11","22","21","49","45","25","22","16","18","81","48","26","43","7","11","37","36","66","53","7","14","0","11","9","13","0","11"
"1500000US170314101002","Block Group 2, Census Tract 4101, Cook County, Illinois","783","108","200","86","34","41","8","13","26","22","9","14","9","13","54","36","26","23","8","13","75","43","79","45","81","45","26","24","83","53","44","45","21","20"
"1500000US170314102001","Block Group 1, Census Tract 4102, Cook County, Illinois","659","50","116","36","70","42","18","16","18","16","52","33","18","16","37","23","43","34","31","23","54","37","60","32","63","31","13","15","10","10","6","8","50","45"
"1500000US170314105001","Block Group 1, Census Tract 4105, Cook County, Illinois","499","75","89","46","14","15","16","13","0","11","9","15","26","18","12","13","19","22","11","17","16","20","65","40","79","60","32","22","57","41","0","11","54","35"
"1500000US170314105002","Block Group 2, Census Tract 4105, Cook County, Illinois","678","85","272","98","7","11","9","14","9","15","59","55","31","26","8","13","8","13","0","11","41","42","52","37","69","50","62","57","13","20","22","26","16","25"
"1500000US170314106001","Block Group 1, Census Tract 4106, Cook County, Illinois","605","79","86","61","112","69","21","23","21","22","11","17","44","34","27","24","0","11","19","20","22","21","48","55","65","40","44","33","19","21","42","29","24","18"
"1500000US170314106002","Block Group 2, Census Tract 4106, Cook County, Illinois","473","73","72","59","37","29","52","30","49","49","30","27","21","24","19","23","30","28","23","21","27","27","11","19","0","11","0","11","26","24","30","48","46","39"
"1500000US170314107001","Block Group 1, Census Tract 4107, Cook County, Illinois","992","72","208","78","56","41","47","35","55","36","23","20","68","56","77","61","17","18","10","16","62","46","122","64","75","45","37","29","20","23","32","29","83","38"
"1500000US170314108001","Block Group 1, Census Tract 4108, Cook County, Illinois","679","100","170","75","39","26","41","32","46","52","68","59","14","18","16","17","28","33","10","15","70","59","18","20","59","54","50","53","8","13","6","10","36","49"
"1500000US170314108002","Block Group 2, Census Tract 4108, Cook County, Illinois","958","122","129","59","65","56","20","20","62","54","11","16","94","67","30","23","52","31","39","30","84","57","84","45","148","80","29","41","21","16","52","47","38","25"
"1500000US170314109001","Block Group 1, Census Tract 4109, Cook County, Illinois","376","77","34","37","23","37","8","12","25","21","25","22","21","33","0","11","0","11","26","25","66","48","0","11","69","52","0","11","8","12","12","13","59","45"
"1500000US170314109002","Block Group 2, Census Tract 4109, Cook County, Illinois","380","82","89","58","105","54","0","11","33","29","14","17","10","14","6","10","12","15","14","15","54","39","0","11","31","39","0","11","5","8","0","11","7","12"
"1500000US170314109003","Block Group 3, Census Tract 4109, Cook County, Illinois","937","109","37","30","17","19","64","38","63","47","0","11","71","46","21","26","22","20","50","34","116","57","158","77","76","38","106","46","26","23","37","35","73","44"
"1500000US170314110001","Block Group 1, Census Tract 4110, Cook County, Illinois","892","146","47","50","23","26","18","29","51","65","59","72","0","11","24","28","0","11","14","22","185","113","120","61","118","93","86","77","12","17","43","37","92","77"
"1500000US170314110002","Block Group 2, Census Tract 4110, Cook County, Illinois","231","70","13","21","0","11","0","11","12","20","15","25","0","11","0","11","0","11","19","31","18","28","26","30","12","20","0","11","25","35","22","33","69","50"
"1500000US170314110003","Block Group 3, Census Tract 4110, Cook County, Illinois","683","135","72","44","31","34","0","11","0","11","32","41","29","35","25","28","15","29","44","43","23","26","71","62","107","64","61","73","93","72","0","11","80","55"
"1500000US170314111001","Block Group 1, Census Tract 4111, Cook County, Illinois","470","43","33","18","0","11","15","13","12","13","8","10","16","15","0","11","16","11","23","19","30","21","40","20","32","21","61","27","21","17","58","24","105","34"
"1500000US170314111002","Block Group 2, Census Tract 4111, Cook County, Illinois","366","47","21","16","12","18","6","9","15","15","6","8","16","14","0","11","0","11","4","6","30","17","36","29","16","13","11","12","14","11","22","17","157","46"
"1500000US170314112001","Block Group 1, Census Tract 4112, Cook County, Illinois","543","53","110","51","10","11","5","7","27","17","9","10","16","15","28","27","19","24","0","11","25","18","21","16","71","40","41","25","24","14","33","19","104","33"
"1500000US170314112002","Block Group 2, Census Tract 4112, Cook County, Illinois","209","40","47","37","4","6","4","8","4","7","0","11","5","7","0","11","6","9","0","11","0","11","21","25","9","10","5","8","10","11","10","10","84","31"
"1500000US170314201001","Block Group 1, Census Tract 4201, Cook County, Illinois","740","48","156","57","87","46","131","50","55","35","65","44","10","15","18","19","28","28","13","16","24","24","77","42","17","22","22","18","9","14","23","23","5","8"
"1500000US170314202001","Block Group 1, Census Tract 4202, Cook County, Illinois","617","53","118","51","65","38","39","31","38","28","31","19","19","19","11","12","40","33","21","21","42","28","62","37","62","31","31","31","27","20","6","8","5","8"
"1500000US170314203001","Block Group 1, Census Tract 4203, Cook County, Illinois","667","59","130","50","42","32","62","40","34","21","30","23","54","31","19","23","3","6","27","25","30","30","61","35","40","32","57","37","10","12","27","28","41","32"
"1500000US170314204001","Block Group 1, Census Tract 4204, Cook County, Illinois","688","70","278","69","77","40","28","22","17","24","24","21","18","19","32","22","20","17","8","10","49","26","21","17","97","45","13","18","0","11","6","9","0","11"
"1500000US170314205001","Block Group 1, Census Tract 4205, Cook County, Illinois","459","96","86","52","25","20","83","56","18","20","8","13","0","11","18","19","41","44","54","51","0","11","49","27","67","49","0","11","0","11","10","16","0","11"
"1500000US170314205002","Block Group 2, Census Tract 4205, Cook County, Illinois","330","77","97","53","28","36","40","34","0","11","48","46","9","14","9","14","24","28","0","11","31","28","0","11","34","43","10","18","0","11","0","11","0","11"
"1500000US170314206001","Block Group 1, Census Tract 4206, Cook County, Illinois","530","74","152","56","78","45","55","36","21","22","35","25","39","30","48","39","18","15","6","8","29","29","8","11","29","27","12","20","0","11","0","11","0","11"
"1500000US170314206002","Block Group 2, Census Tract 4206, Cook County, Illinois","389","69","129","50","21","18","28","21","8","12","76","41","16","16","12","17","11","18","6","9","0","11","44","29","17","20","8","11","7","10","6","10","0","11"
"1500000US170314207001","Block Group 1, Census Tract 4207, Cook County, Illinois","190","72","46","46","41","40","0","11","43","37","0","11","8","14","0","11","16","26","0","11","10","15","0","11","26","35","0","11","0","11","0","11","0","11"
"1500000US170314207002","Block Group 2, Census Tract 4207, Cook County, Illinois","137","61","52","49","0","11","0","11","19","30","29","27","0","11","0","11","15","23","14","24","0","11","0","11","8","12","0","11","0","11","0","11","0","11"
"1500000US170314207003","Block Group 3, Census Tract 4207, Cook County, Illinois","301","92","56","38","43","43","42","48","12","18","45","37","8","13","0","11","27","33","0","11","16","13","16","24","21","33","0","11","0","11","8","13","7","12"
"1500000US170314207004","Block Group 4, Census Tract 4207, Cook County, Illinois","312","88","121","68","10","21","69","57","9","13","0","11","6","12","0","11","9","15","17","19","37","41","13","18","0","11","14","20","0","11","0","11","7","11"
"1500000US170314207005","Block Group 5, Census Tract 4207, Cook County, Illinois","258","88","82","64","43","41","17","26","33","25","18","28","14","18","0","11","19","31","0","11","0","11","32","31","0","11","0","11","0","11","0","11","0","11"
"1500000US170314208001","Block Group 1, Census Tract 4208, Cook County, Illinois","405","71","129","58","18","19","7","10","40","28","20","28","13","20","21","23","21","18","12","14","15","19","14","15","56","34","6","9","5","9","28","25","0","11"
"1500000US170314208002","Block Group 2, Census Tract 4208, Cook County, Illinois","391","79","53","33","40","33","27","27","22","20","25","31","0","11","41","36","27","26","13","21","34","31","23","25","24","23","26","29","29","31","7","10","0","11"
"1500000US170314212001","Block Group 1, Census Tract 4212, Cook County, Illinois","175","59","36","34","32","35","0","11","0","11","37","35","27","30","0","11","0","11","0","11","0","11","7","11","17","27","6","8","0","11","13","14","0","11"
"1500000US170314212002","Block Group 2, Census Tract 4212, Cook County, Illinois","364","63","51","24","88","37","41","32","52","44","0","11","24","30","0","11","10","11","0","11","39","26","6","9","11","12","15","23","16","22","11","14","0","11"
"1500000US170314301011","Block Group 1, Census Tract 4301.01, Cook County, Illinois","440","114","100","69","11","17","23","37","0","11","24","36","12","20","39","42","33","40","0","11","11","18","68","54","107","83","0","11","0","11","0","11","12","22"
"1500000US170314301012","Block Group 2, Census Tract 4301.01, Cook County, Illinois","248","105","118","85","12","20","23","26","6","11","0","11","18","21","0","11","9","14","20","32","42","56","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US170314301013","Block Group 3, Census Tract 4301.01, Cook County, Illinois","316","117","175","96","13","19","11","16","11","16","0","11","0","11","3","9","20","29","29","39","7","13","0","11","47","49","0","11","0","11","0","11","0","11"
"1500000US170314301014","Block Group 4, Census Tract 4301.01, Cook County, Illinois","610","126","112","76","52","38","21","25","51","54","33","43","26","42","55","63","27","26","0","11","53","53","56","62","30","44","20","24","34","48","30","47","10","16"
"1500000US170314301021","Block Group 1, Census Tract 4301.02, Cook County, Illinois","847","126","186","106","33","30","194","102","108","88","31","49","41","34","76","51","11","16","13","21","36","33","0","11","19","20","55","63","11","18","0","11","33","35"
"1500000US170314301022","Block Group 2, Census Tract 4301.02, Cook County, Illinois","307","92","77","48","22","23","0","11","49","51","0","11","0","11","36","46","14","21","0","11","12","18","63","49","34","31","0","11","0","11","0","11","0","11"
"1500000US170314301023","Block Group 3, Census Tract 4301.02, Cook County, Illinois","667","133","259","104","44","30","12","19","43","33","79","67","11","18","14","19","30","48","65","59","66","66","35","39","0","11","0","11","9","14","0","11","0","11"
"1500000US170314302001","Block Group 1, Census Tract 4302, Cook County, Illinois","359","147","19","31","90","95","35","52","12","21","26","39","0","11","0","11","50","82","0","11","52","83","0","11","0","11","0","11","0","11","15","24","60","44"
"1500000US170314302002","Block Group 2, Census Tract 4302, Cook County, Illinois","250","103","34","54","0","11","19","31","21","33","24","38","0","11","54","61","0","11","0","11","0","11","0","11","38","42","0","11","0","11","16","25","44","43"
"1500000US170314302003","Block Group 3, Census Tract 4302, Cook County, Illinois","457","197","136","119","20","32","0","11","74","92","20","31","36","39","0","11","0","11","16","27","29","50","15","23","45","74","48","81","0","11","0","11","18","29"
"1500000US170314302004","Block Group 4, Census Tract 4302, Cook County, Illinois","480","162","58","73","34","36","0","11","44","48","74","83","45","65","51","82","0","11","0","11","53","89","52","83","0","11","69","55","0","11","0","11","0","11"
"1500000US170314302005","Block Group 5, Census Tract 4302, Cook County, Illinois","805","193","436","172","20","32","170","162","33","38","0","11","0","11","56","55","0","11","11","16","47","77","0","11","19","30","13","22","0","11","0","11","0","11"
"1500000US170314303001","Block Group 1, Census Tract 4303, Cook County, Illinois","418","75","119","51","37","34","55","44","13","14","14","15","46","32","27","27","13","20","0","11","14","21","7","11","56","37","0","11","17","26","0","11","0","11"
"1500000US170314303002","Block Group 2, Census Tract 4303, Cook County, Illinois","243","61","72","41","34","28","35","32","28","31","28","31","0","11","7","10","19","23","0","11","0","11","0","11","13","21","7","10","0","11","0","11","0","11"
"1500000US170314303003","Block Group 3, Census Tract 4303, Cook County, Illinois","229","63","126","61","35","32","13","21","7","10","6","9","13","21","0","11","0","11","0","11","15","23","0","11","0","11","14","22","0","11","0","11","0","11"
"1500000US170314304001","Block Group 1, Census Tract 4304, Cook County, Illinois","216","87","73","72","29","46","5","8","32","51","0","11","0","11","0","11","22","35","0","11","12","20","23","26","0","11","13","21","0","11","0","11","7","13"
